season,week,contestant,method,judges_score,is_eliminated,mean_fan_vote,ci_lower,ci_upper,ci_width
5,4,Mel B,percentage,26.0,False,0.15498192361624125,0.018965038046340428,0.4311621080997509,0.4121970700534105
5,4,Marie Osmond,percentage,26.0,False,0.09757437355709171,0.016464868765343733,0.2873726407365176,0.2709077719711738
5,4,Mark Cuban,percentage,22.0,False,0.19889523851650548,0.03802948842906853,0.6051203567271077,0.5670908682980392
5,5,Cameron Mathison,percentage,26.0,False,0.17025356551158552,0.039338246643048816,0.38604070038698424,0.34670245374393543
5,5,Jane Seymour,percentage,26.0,False,0.10669653023108944,0.013153735800199679,0.24077688147328735,0.22762314567308767
5,5,Sabrina Bryan,percentage,28.0,False,0.1953442171432802,0.027105788792138555,0.3892824326725475,0.36217664388040893
5,5,Jennie Garth,percentage,25.0,False,0.13943192804859944,0.013516091139646013,0.3461565477742004,0.3326404566345544
5,5,Helio Castroneves,percentage,23.0,False,0.13117799290973597,0.020323377788205976,0.3336179543077582,0.3132945765195522
5,5,Mel B,percentage,29.0,False,0.07845081595761455,0.0018552631344799925,0.19900013830958654,0.19714487517510654
5,5,Marie Osmond,percentage,21.0,False,0.15228386801105095,0.03651199625696805,0.4686271385920555,0.43211514233508747
5,5,Mark Cuban,percentage,21.0,True,0.026361082187044953,-0.015083727321247908,0.06176701951916499,0.0768507468404129
5,6,Cameron Mathison,percentage,25.0,False,0.25738130082950855,0.03903620448123277,0.5087910685438515,0.4697548640626187
5,6,Jane Seymour,percentage,22.0,False,0.22485782916949448,0.05150883307470864,0.434008117389806,0.38249928431509733
5,6,Sabrina Bryan,percentage,25.0,True,0.03121362020781011,-0.001306141001880564,0.07766683447335748,0.07897297547523804
5,6,Jennie Garth,percentage,27.0,False,0.11162056781545784,0.015777365901441597,0.3392959040792197,0.32351853817777815
5,6,Helio Castroneves,percentage,28.0,False,0.11375638599931033,0.013576334385448766,0.28481105536263823,0.2712347209771895
5,6,Mel B,percentage,30.0,False,0.11481557043418819,0.016353836832943374,0.27070527125385857,0.2543514344209152
5,6,Marie Osmond,percentage,23.0,False,0.1463547255442317,0.035805219307092434,0.31229064726376254,0.2764854279566701
5,7,Cameron Mathison,percentage,25.5,False,0.11207950137637693,0.024607343627791683,0.2227448628843972,0.19813751925660553
5,7,Jane Seymour,percentage,25.0,True,0.0391344410143986,-0.00032776354760872053,0.09801577695522429,0.098343540502833
5,7,Jennie Garth,percentage,26.5,False,0.25212788362482375,0.052869308319524924,0.6281163078895051,0.5752469995699802
5,7,Helio Castroneves,percentage,26.0,False,0.2141525921502138,0.032749726164815765,0.46298580674227097,0.4302360805774552
5,7,Mel B,percentage,27.0,False,0.1633010343667995,0.024268657218990033,0.47692105448776123,0.4526523972687712
5,7,Marie Osmond,percentage,26.0,False,0.2192045474673866,0.02703045042399953,0.5007509890412243,0.47372053861722474
5,8,Cameron Mathison,percentage,25.5,True,0.05539345368114791,0.0030717374570660393,0.13928629959383812,0.13621456213677208
5,8,Jennie Garth,percentage,25.0,False,0.2070385136587713,0.04674377519661217,0.41432797610107924,0.3675842009044671
5,8,Helio Castroneves,percentage,28.5,False,0.35461047688310615,0.054784909847735166,0.681872600706302,0.6270876908585667
5,8,Mel B,percentage,28.0,False,0.17977119517871804,0.05704235460114398,0.33370340546047733,0.27666105085933335
5,8,Marie Osmond,percentage,24.5,False,0.20318636059825806,0.0516850826919729,0.47804777197030723,0.4263626892783343
5,9,Jennie Garth,percentage,29.0,True,0.09204983896561307,0.008675930353130292,0.20561048888248878,0.19693455852935848
5,9,Helio Castroneves,percentage,30.0,False,0.22221098455448887,0.05368756264360833,0.4075109724313783,0.35382340978776994
5,9,Mel B,percentage,30.0,False,0.3544076735690259,0.10303703022914973,0.8269045647464505,0.7238675345173007
5,9,Marie Osmond,percentage,28.0,False,0.3313315029108714,0.08157545795120145,0.6531589112211447,0.5715834532699432
5,10,Helio Castroneves,percentage,27.999900000000004,False,0.5890531099285335,0.3570215525782889,0.8636661944085587,0.5066446418302699
5,10,Mel B,percentage,28.3332,False,0.26378029882801757,0.06390737330995432,0.4283785845335903,0.36447121122363596
5,10,Marie Osmond,percentage,23.0,False,0.14716659124344977,0.013449796887355186,0.3386123763981865,0.3251625795108313
6,2,Cristian de la Fuente,percentage,20.0,False,0.14566219082884074,0.018433156321863275,0.35362313138368706,0.3351899750618238
6,2,Steve Guttenberg,percentage,16.0,False,0.08382762356780692,0.025975742091436965,0.15981210226458556,0.1338363601731486
6,2,Priscilla Presley,percentage,21.0,False,0.08414877797103262,0.014814108232143762,0.1820504415520517,0.16723633331990792
6,2,Marlee Matlin,percentage,24.0,False,0.06332369764165764,0.011714553809792524,0.13015585253241235,0.11844129872261983
6,2,Shannon Elizabeth,percentage,24.0,False,0.06070460844597801,0.00683551198528376,0.14343158375889895,0.13659607177361519
6,2,Marissa Jaret Winokur,percentage,21.0,False,0.11258851805733723,0.008039059670918471,0.43505495498892494,0.4270158953180065
6,2,Jason Taylor,percentage,27.0,False,0.11108018821119894,0.009318061708314713,0.2581061862865648,0.24878812457825009
6,2,Kristi Yamaguchi,percentage,27.0,False,0.11908642115740987,0.009551899350731355,0.3128271439884445,0.30327524463771316
6,2,Monica Seles,percentage,15.0,True,0.020749989090414898,-0.026348628950068315,0.05594200875786073,0.08229063770792905
6,2,Penn Jillette,percentage,17.0,True,0.021305583685274476,-0.024976201556446156,0.05441791336628374,0.0793941149227299
6,2,Adam Carolla,percentage,19.0,False,0.07319653933105062,0.022878222829056855,0.14700390012539885,0.124125677296342
6,2,Mario,percentage,26.0,False,0.10432586201199967,0.0035807845989517316,0.2770174641087496,0.2734366795097979
6,3,Cristian de la Fuente,percentage,25.0,False,0.08801542218577256,0.008229546681740859,0.20742651262164308,0.19919696593990222
6,3,Steve Guttenberg,percentage,21.0,True,0.01082379782316412,-0.04366378918836908,0.04204666931536962,0.0857104585037387
6,3,Priscilla Presley,percentage,26.0,False,0.09767601099664047,0.0110196806668756,0.2402328949083128,0.2292132142414372
6,3,Marlee Matlin,percentage,21.0,False,0.11478990019954363,0.016533176803549217,0.28188867044869526,0.26535549364514605
6,3,Shannon Elizabeth,percentage,24.0,False,0.10180208923484522,0.005034552660315952,0.2977126226287842,0.29267806996846824
6,3,Marissa Jaret Winokur,percentage,19.0,False,0.09384939072144623,0.020255576070483162,0.2371191792373515,0.21686360316686834
6,3,Jason Taylor,percentage,23.0,False,0.10423578944653261,0.006935164746131289,0.34731639726068947,0.3403812325145582
6,3,Kristi Yamaguchi,percentage,27.0,False,0.14727387515273876,0.008647350220958167,0.3505513991763039,0.34190404895534576
6,3,Adam Carolla,percentage,21.0,False,0.10750780825289555,0.017792578393456118,0.23677124555302445,0.21897866715956832
6,3,Mario,percentage,21.0,False,0.13402591598641891,0.024244312158049623,0.3977433468129317,0.3734990346548821
6,4,Cristian de la Fuente,percentage,26.0,False,0.08710786856875091,0.010231466258012668,0.2430021681191067,0.23277070186109403
6,4,Priscilla Presley,percentage,22.0,False,0.08043894960582136,0.011682456496136102,0.2004286529006595,0.1887461964045234
6,4,Marlee Matlin,percentage,24.0,False,0.12251033596667557,0.007776489487817055,0.32044765899090466,0.3126711695030876
6,4,Shannon Elizabeth,percentage,28.0,False,0.1027036262763768,0.003817588468789105,0.36724316002956514,0.36342557156077604
6,4,Marissa Jaret Winokur,percentage,24.0,False,0.15936750989093293,0.017766001864948977,0.5155485384470864,0.4977825365821374
6,4,Jason Taylor,percentage,29.0,False,0.0917809283384598,0.010064206297451129,0.2820117031305715,0.27194749683312036
6,4,Kristi Yamaguchi,percentage,29.0,False,0.23545603187486722,0.0017624572020983886,0.5042484411833413,0.502485983981243
6,4,Adam Carolla,percentage,19.0,True,0.027182843954958378,-0.009325387361214365,0.06898496643788572,0.07831035379910009
6,4,Mario,percentage,24.0,False,0.0934519055231574,0.0166673805687433,0.21774393091715674,0.20107655034841343
6,5,Cristian de la Fuente,percentage,23.0,False,0.14003069049716524,0.023330806923721026,0.35607000423013313,0.3327391973064121
6,5,Priscilla Presley,percentage,21.0,True,0.03465704545917729,-0.006764180705053276,0.07894975449142067,0.08571393519647394
6,5,Marlee Matlin,percentage,22.0,False,0.16542917050101044,0.016605413721110122,0.3832075325325038,0.36660211881139365
6,5,Shannon Elizabeth,percentage,23.0,False,0.11359009130771132,0.02613084974187304,0.2644833214401498,0.23835247169827675
6,5,Marissa Jaret Winokur,percentage,24.0,False,0.19834958823477844,0.026969954286966837,0.5214905304217702,0.4945205761348033
6,5,Jason Taylor,percentage,27.0,False,0.10804824838409395,0.02186554648525173,0.267847022377501,0.24598147589224928
6,5,Kristi Yamaguchi,percentage,29.0,False,0.12911432513805834,0.01490111392138467,0.25768601650187695,0.2427849025804923
6,5,Mario,percentage,27.0,False,0.11078084047800342,0.01655545933924796,0.2850686790232199,0.26851321968397196
6,6,Cristian de la Fuente,percentage,27.0,False,0.10924532995832834,0.017111954066893,0.2305529442844262,0.21344099021753318
6,6,Marlee Matlin,percentage,21.0,True,0.044291621624591784,0.0030756962259593963,0.10698725282206613,0.10391155659610674
6,6,Shannon Elizabeth,percentage,24.0,False,0.1355671120068813,0.02640467883678044,0.3002348675935351,0.2738301887567547
6,6,Marissa Jaret Winokur,percentage,26.0,False,0.2472149267504446,0.031091992772808986,0.5581298284371057,0.5270378356642967
6,6,Jason Taylor,percentage,24.0,False,0.18172569500646926,0.027186915665561015,0.37799011471883276,0.35080319905327173
6,6,Kristi Yamaguchi,percentage,30.0,False,0.16034785657293313,0.02319084790584794,0.35246022949256284,0.3292693815867149
6,6,Mario,percentage,28.0,False,0.12160745808035191,0.011038757227806222,0.325054430404828,0.3140156731770218
6,7,Cristian de la Fuente,percentage,23.0,False,0.18916978321493302,0.05815277447428857,0.3863747434104066,0.32822196893611805
6,7,Shannon Elizabeth,percentage,25.5,True,0.04436977510590751,0.0039053849222434114,0.09717787629575442,0.09327249137351101
6,7,Marissa Jaret Winokur,percentage,26.0,False,0.1608908262520218,0.041726869626732346,0.36185317809754114,0.3201263084708088
6,7,Jason Taylor,percentage,27.5,False,0.17969225626207938,0.043354557832418594,0.4039028894057427,0.3605483315733241
6,7,Kristi Yamaguchi,percentage,27.0,False,0.21915043943260776,0.05241918455203047,0.3963715024579379,0.3439523179059074
6,7,Mario,percentage,25.5,False,0.2067269197324526,0.057724924694472685,0.4219332833025668,0.3642083586080941
6,8,Cristian de la Fuente,percentage,28.5,False,0.18008100287626225,0.04900407288232133,0.3480457441802043,0.29904167129788295
6,8,Marissa Jaret Winokur,percentage,25.0,False,0.23292125854760568,0.05641294860379709,0.5707174713550587,0.5143045227512616
6,8,Jason Taylor,percentage,26.0,False,0.2240296779948496,0.08146198852663279,0.4551428510434613,0.3736808625168285
6,8,Kristi Yamaguchi,percentage,27.5,False,0.3030210982559602,0.08567717014758654,0.5725761324767731,0.48689896232918656
6,8,Mario,percentage,26.5,True,0.05994696232532371,0.005614175947107357,0.13509105350852904,0.12947687756142168
6,9,Cristian de la Fuente,percentage,28.0,False,0.25857423623262293,0.05987201035780323,0.5864748257812818,0.5266028154234786
6,9,Marissa Jaret Winokur,percentage,26.0,True,0.07297842818199154,0.006427684392470321,0.1883546029650574,0.18192691857258708
6,9,Jason Taylor,percentage,27.5,False,0.353796202003996,0.06540650498941838,0.7075793276967977,0.6421728227073793
6,9,Kristi Yamaguchi,percentage,28.5,False,0.31465113358139013,0.06176764264068317,0.6292424419159377,0.5674747992752546
6,10,Cristian de la Fuente,percentage,26.0,False,0.16781993150129554,0.01644285956117835,0.31805021398363265,0.3016073544224543
6,10,Jason Taylor,percentage,28.5,False,0.29908631708399797,0.055591520141458975,0.4421254413350195,0.38653392119356056
6,10,Kristi Yamaguchi,percentage,30.0,False,0.5330937514147077,0.3522487053797092,0.9144375934948991,0.5621888881151899
7,1,Ted McGinley,percentage,18.5,True,0.010032979961897778,-0.05886124787169418,0.03760416136423979,0.09646540923593397
7,1,Cloris Leachman,percentage,16.0,False,0.09671727272636495,0.021695626273897147,0.26659872939853674,0.2449031031246396
7,1,Susan Lucci,percentage,18.5,False,0.11214827113383771,0.019742511695089976,0.37280568772622685,0.3530631760311369
7,1,Cody Linley,percentage,20.5,False,0.0710954615702454,0.009376126876027275,0.15008957912951024,0.14071345225348297
7,1,Misty May-Treanor,percentage,21.0,False,0.07045354500983042,0.010367697977546917,0.17349997954721147,0.16313228156966456
7,1,Maurice Greene,percentage,19.5,False,0.08588370250133885,0.012547885779269297,0.23901862149613262,0.22647073571686333
7,1,Warren Sapp,percentage,21.5,False,0.14578828020115234,0.021033308232940192,0.3584773984853302,0.33744409025239
7,1,Jeffrey Ross,percentage,12.0,True,0.025151955286539397,-0.009625821317444227,0.05708266137936971,0.06670848269681394
7,1,Toni Braxton,percentage,22.5,False,0.0897929126282185,0.014301437495212961,0.22256597416749224,0.2082645366722793
7,1,Lance Bass,percentage,21.5,False,0.07436954286415225,0.006969235526561111,0.17826201984361037,0.17129278431704925
7,1,Kim Kardashian,percentage,18.5,False,0.07077689121426875,0.01026522633778855,0.1937936934439476,0.18352846710615905
7,1,Rocco DiSpirito,percentage,17.5,False,0.07238032884136121,0.01798024094789702,0.1484274304430735,0.13044718949517647
7,1,Brooke Burke,percentage,24.5,False,0.07540885606079029,0.00182972507380506,0.2177285236337327,0.21589879855992766
7,2,Cloris Leachman,percentage,15.0,False,0.09644745290180964,0.027870816191891083,0.18973091736281614,0.16186010117092506
7,2,Susan Lucci,percentage,21.0,False,0.10464726080348871,0.012486145764178263,0.33313770706019424,0.32065156129601596
7,2,Cody Linley,percentage,21.0,False,0.07450516787800925,0.012511257122902578,0.19468524563084796,0.1821739885079454
7,2,Misty May-Treanor,percentage,21.0,False,0.11826784385767833,0.01139121201656931,0.3585071581947181,0.34711594617814884
7,2,Maurice Greene,percentage,19.0,False,0.07783486143737164,0.009507277557785934,0.1803044961601807,0.17079721860239477
7,2,Warren Sapp,percentage,24.0,False,0.07494110273538312,0.003934636011496184,0.26365268148497767,0.2597180454734815
7,2,Toni Braxton,percentage,23.0,False,0.10778876479904477,0.014684630110952524,0.32013721965836606,0.30545258954741356
7,2,Lance Bass,percentage,20.0,False,0.1341018332749544,0.022967816752984233,0.3437495511122093,0.3207817343592251
7,2,Kim Kardashian,percentage,17.0,True,0.0189409635418252,-0.009037642282257827,0.05139840405849953,0.06043604634075736
7,2,Rocco DiSpirito,percentage,16.0,False,0.11812479647434983,0.02800233210386533,0.2707010453780832,0.24269871327421788
7,2,Brooke Burke,percentage,24.0,False,0.07439995229608821,0.0017665350689978349,0.17706655026590978,0.17530001519691196
7,4,Cloris Leachman,percentage,22.0,False,0.10272429520506035,0.012062326891316493,0.26131850983161714,0.24925618294030064
7,4,Susan Lucci,percentage,24.0,False,0.1123578016790877,0.01676177195146498,0.23930506360726547,0.2225432916558005
7,4,Cody Linley,percentage,23.0,False,0.12864693193988735,0.008956641389944004,0.33831204936293285,0.32935540797298885
7,4,Maurice Greene,percentage,20.0,False,0.12346888782459027,0.02373667537432099,0.30457801305765575,0.28084133768333475
7,4,Warren Sapp,percentage,22.0,False,0.1515819429551677,0.02054363646735874,0.3915606043822373,0.37101696791487854
7,4,Toni Braxton,percentage,22.0,False,0.07806910426804027,0.006060567672262493,0.1996196591535037,0.1935590914812412
7,4,Lance Bass,percentage,26.0,False,0.09403569509320313,0.006937302101715698,0.22523852105420275,0.21830121895248705
7,4,Rocco DiSpirito,percentage,18.0,True,0.02662709094304953,-0.009172836787859073,0.060924518082838476,0.07009735487069754
7,4,Brooke Burke,percentage,26.0,False,0.18248825009191336,0.019988561801933605,0.43415912408868945,0.41417056228675586
7,5,Cloris Leachman,percentage,21.0,False,0.20150794543172024,0.033721233264599165,0.43288854134188715,0.39916730807728795
7,5,Susan Lucci,percentage,22.0,False,0.15641300899524327,0.027923799966625876,0.3512444787690746,0.32332067880244875
7,5,Cody Linley,percentage,28.0,False,0.10104225687779006,0.01175850161019322,0.23080869146310895,0.21905018985291574
7,5,Maurice Greene,percentage,27.0,False,0.14961111419642933,0.019517551333001232,0.3373068061343937,0.3177892548013924
7,5,Warren Sapp,percentage,25.0,False,0.13015530615674534,0.021769820795503707,0.32221240724110267,0.30044258644559896
7,5,Toni Braxton,percentage,22.0,True,0.02640119835299432,-0.026495879321644336,0.06656192238472144,0.09305780170636578
