Season,Week,Contestant,Is_Controversial,Actual_Method,Counter_Method,Judges_Score,Judge_Rank,Inferred_Fan_Vote,Fan_Vote_Rank,Result_Actual,Result_Counter,Outcome_Changed,Bias_Actual_Kill_FanLoser,Bias_Counter_Kill_FanLoser
6,2,Monica Seles,False,percentage,rank,15.0,12,0.02710813716553435,11,Eliminated,Eliminated,False,False,False
6,2,Penn Jillette,False,percentage,rank,17.0,10,0.02101066454831142,12,Safe,Safe,False,False,False
6,2,Adam Carolla,False,percentage,rank,19.0,9,0.10324004760993817,4,Safe,Safe,False,False,False
6,2,Mario,False,percentage,rank,26.0,3,0.06461621212710339,9,Safe,Safe,False,False,False
6,3,Cristian de la Fuente,False,percentage,rank,25.0,3,0.11945355806297854,3,Safe,Safe,False,False,False
6,3,Steve Guttenberg,False,percentage,rank,21.0,9,0.01643299617851776,10,Eliminated,Eliminated,False,False,False
6,3,Priscilla Presley,False,percentage,rank,26.0,2,0.081918077720944,7,Safe,Safe,False,False,False
6,3,Marlee Matlin,False,percentage,rank,21.0,9,0.1642630934288427,2,Safe,Safe,False,False,False
6,3,Shannon Elizabeth,False,percentage,rank,24.0,4,0.0982104175097315,6,Safe,Safe,False,False,False
6,3,Marissa Jaret Winokur,False,percentage,rank,19.0,10,0.06551473945479698,9,Safe,Safe,False,False,False
6,3,Jason Taylor,False,percentage,rank,23.0,5,0.10043134556766056,5,Safe,Safe,False,False,False
6,3,Kristi Yamaguchi,False,percentage,rank,27.0,1,0.07559100027602556,8,Safe,Safe,False,False,False
6,3,Adam Carolla,False,percentage,rank,21.0,9,0.11112516883138758,4,Safe,Safe,False,False,False
6,3,Mario,False,percentage,rank,21.0,9,0.16705960296911532,1,Safe,Safe,False,False,False
6,4,Cristian de la Fuente,False,percentage,rank,26.0,4,0.11569118185482107,6,Safe,Safe,False,False,False
6,4,Priscilla Presley,False,percentage,rank,22.0,8,0.12919100991725832,3,Safe,Safe,False,False,False
6,4,Marlee Matlin,False,percentage,rank,24.0,7,0.1492795844437528,1,Safe,Safe,False,False,False
6,4,Shannon Elizabeth,False,percentage,rank,28.0,3,0.1249050223642899,4,Safe,Safe,False,False,False
6,4,Marissa Jaret Winokur,False,percentage,rank,24.0,7,0.13558084276682755,2,Safe,Safe,False,False,False
6,4,Jason Taylor,False,percentage,rank,29.0,2,0.09141711305154973,8,Safe,Safe,False,False,False
6,4,Kristi Yamaguchi,False,percentage,rank,29.0,2,0.09303866035001732,7,Safe,Safe,False,False,False
6,4,Adam Carolla,False,percentage,rank,19.0,9,0.03802244998163131,9,Eliminated,Eliminated,False,False,False
6,4,Mario,False,percentage,rank,24.0,7,0.12287413526985143,5,Safe,Safe,False,False,False
6,5,Cristian de la Fuente,False,percentage,rank,23.0,6,0.34442963882329597,1,Safe,Safe,False,False,False
6,5,Priscilla Presley,False,percentage,rank,21.0,8,0.026886627647798277,8,Eliminated,Eliminated,False,False,False
6,5,Marlee Matlin,False,percentage,rank,22.0,7,0.0868102560560633,6,Safe,Safe,False,False,False
6,5,Shannon Elizabeth,False,percentage,rank,23.0,6,0.08919084282417247,5,Safe,Safe,False,False,False
6,5,Marissa Jaret Winokur,False,percentage,rank,24.0,4,0.1175652430369649,3,Safe,Safe,False,False,False
6,5,Jason Taylor,False,percentage,rank,27.0,3,0.10861634573334086,4,Safe,Safe,False,False,False
6,5,Kristi Yamaguchi,False,percentage,rank,29.0,1,0.14769474294031149,2,Safe,Safe,False,False,False
6,5,Mario,False,percentage,rank,27.0,3,0.0788063029380524,7,Safe,Safe,False,False,False
6,6,Cristian de la Fuente,False,percentage,rank,27.0,3,0.14410863811506908,3,Safe,Safe,False,False,False
6,6,Marlee Matlin,False,percentage,rank,21.0,7,0.04769940210630586,7,Eliminated,Eliminated,False,False,False
6,6,Shannon Elizabeth,False,percentage,rank,24.0,6,0.20861584390191812,2,Safe,Safe,False,False,False
6,6,Marissa Jaret Winokur,False,percentage,rank,26.0,4,0.10307350633520021,6,Safe,Safe,False,False,False
6,6,Jason Taylor,False,percentage,rank,24.0,6,0.25195017321733965,1,Safe,Safe,False,False,False
6,6,Kristi Yamaguchi,False,percentage,rank,30.0,1,0.13199505753177782,4,Safe,Safe,False,False,False
6,6,Mario,False,percentage,rank,28.0,2,0.11255737879238976,5,Safe,Safe,False,False,False
6,7,Cristian de la Fuente,False,percentage,rank,23.0,6,0.1126766046810135,4,Safe,Safe,False,False,False
6,7,Shannon Elizabeth,False,percentage,rank,25.5,5,0.03005505488627416,6,Eliminated,Eliminated,False,False,False
6,7,Marissa Jaret Winokur,False,percentage,rank,26.0,3,0.08980894021232248,5,Safe,Safe,False,False,False
6,7,Jason Taylor,False,percentage,rank,27.5,1,0.22898357648443635,2,Safe,Safe,False,False,False
6,7,Kristi Yamaguchi,False,percentage,rank,27.0,2,0.3154938421118441,1,Safe,Safe,False,False,False
6,7,Mario,False,percentage,rank,25.5,5,0.22298198162410907,3,Safe,Safe,False,False,False
6,8,Cristian de la Fuente,False,percentage,rank,28.5,1,0.2813690228822222,2,Safe,Safe,False,False,False
6,8,Marissa Jaret Winokur,False,percentage,rank,25.0,5,0.136948690005153,3,Safe,Safe,False,False,False
6,8,Jason Taylor,False,percentage,rank,26.0,4,0.12624898276252514,4,Safe,Safe,False,False,False
6,8,Kristi Yamaguchi,False,percentage,rank,27.5,2,0.4128862756886047,1,Safe,Safe,False,False,False
6,8,Mario,False,percentage,rank,26.5,3,0.04254702866149466,5,Eliminated,Eliminated,False,False,False
6,9,Cristian de la Fuente,False,percentage,rank,28.0,2,0.6723375207812968,1,Safe,Safe,False,False,False
6,9,Marissa Jaret Winokur,False,percentage,rank,26.0,4,0.060449862530229125,4,Eliminated,Eliminated,False,False,False
6,9,Jason Taylor,False,percentage,rank,27.5,3,0.14630642670021585,2,Safe,Safe,False,False,False
6,9,Kristi Yamaguchi,False,percentage,rank,28.5,1,0.12090618998825782,3,Safe,Safe,False,False,False
7,1,Ted McGinley,False,percentage,rank,18.5,10,0.011732987614416669,13,Safe,Safe,False,False,False
7,1,Cloris Leachman,False,percentage,rank,16.0,12,0.08673783475918251,4,Safe,Safe,False,False,False
7,1,Susan Lucci,False,percentage,rank,18.5,10,0.07135290260611628,8,Safe,Safe,False,False,False
7,1,Cody Linley,False,percentage,rank,20.5,6,0.08658393909200604,5,Safe,Safe,False,False,False
7,1,Misty May-Treanor,False,percentage,rank,21.0,5,0.08180964652592065,7,Safe,Safe,False,False,False
7,1,Maurice Greene,False,percentage,rank,19.5,7,0.09689072497366844,3,Safe,Safe,False,False,False
7,1,Warren Sapp,False,percentage,rank,21.5,4,0.14822302147785063,1,Safe,Safe,False,False,False
7,1,Jeffrey Ross,False,percentage,rank,12.0,13,0.02806295937351777,12,Eliminated,Eliminated,False,False,False
7,1,Toni Braxton,False,percentage,rank,22.5,2,0.06582254140167443,10,Safe,Safe,False,False,False
7,1,Lance Bass,False,percentage,rank,21.5,4,0.0643854455625208,11,Safe,Safe,False,False,False
7,1,Kim Kardashian,False,percentage,rank,18.5,10,0.10188627964330133,2,Safe,Safe,False,False,False
7,1,Rocco DiSpirito,False,percentage,rank,17.5,11,0.07031447376426794,9,Safe,Safe,False,False,False
7,1,Brooke Burke,False,percentage,rank,24.5,1,0.08619724320555507,6,Safe,Safe,False,False,False
7,2,Cloris Leachman,False,percentage,rank,15.0,11,0.23174093366737666,1,Safe,Safe,False,False,False
7,2,Susan Lucci,False,percentage,rank,21.0,6,0.08932105523223521,4,Safe,Safe,False,False,False
7,2,Cody Linley,False,percentage,rank,21.0,6,0.06359480687025074,10,Safe,Safe,False,False,False
7,2,Misty May-Treanor,False,percentage,rank,21.0,6,0.0785182882318553,5,Safe,Safe,False,False,False
7,2,Maurice Greene,False,percentage,rank,19.0,8,0.06433534759906315,9,Safe,Safe,False,False,False
7,2,Warren Sapp,False,percentage,rank,24.0,2,0.07744920020015891,7,Safe,Safe,False,False,False
7,2,Toni Braxton,False,percentage,rank,23.0,3,0.07420507273669918,8,Safe,Safe,False,False,False
7,2,Lance Bass,False,percentage,rank,20.0,7,0.12637515854248918,2,Safe,Safe,False,False,False
7,2,Kim Kardashian,False,percentage,rank,17.0,9,0.012297733277063164,11,Eliminated,Eliminated,False,False,False
7,2,Rocco DiSpirito,False,percentage,rank,16.0,10,0.07838395173267666,6,Safe,Safe,False,False,False
7,2,Brooke Burke,False,percentage,rank,24.0,2,0.10377845191013073,3,Safe,Safe,False,False,False
7,4,Cloris Leachman,False,percentage,rank,22.0,7,0.13654443141560124,3,Safe,Safe,False,False,False
7,4,Susan Lucci,False,percentage,rank,24.0,3,0.1454303258118159,1,Safe,Safe,False,False,False
7,4,Cody Linley,False,percentage,rank,23.0,4,0.12371947964960488,5,Safe,Safe,False,False,False
7,4,Maurice Greene,False,percentage,rank,20.0,8,0.08450150156393621,8,Safe,Safe,False,False,False
7,4,Warren Sapp,False,percentage,rank,22.0,7,0.09745440723215956,7,Safe,Safe,False,False,False
7,4,Toni Braxton,False,percentage,rank,22.0,7,0.11320758306000833,6,Safe,Safe,False,False,False
7,4,Lance Bass,False,percentage,rank,26.0,2,0.13955209943167035,2,Safe,Safe,False,False,False
7,4,Rocco DiSpirito,False,percentage,rank,18.0,9,0.03584744783835781,9,Eliminated,Eliminated,False,False,False
7,4,Brooke Burke,False,percentage,rank,26.0,2,0.12374272399684662,4,Safe,Safe,False,False,False
7,5,Cloris Leachman,False,percentage,rank,21.0,8,0.23404587549445774,1,Safe,Safe,False,False,False
7,5,Susan Lucci,False,percentage,rank,22.0,6,0.20802677082955368,2,Safe,Safe,False,False,False
7,5,Cody Linley,False,percentage,rank,28.0,2,0.12550315516804267,4,Safe,Safe,False,False,False
7,5,Maurice Greene,False,percentage,rank,27.0,3,0.07619313432833345,7,Safe,Safe,False,False,False
7,5,Warren Sapp,False,percentage,rank,25.0,4,0.08791384516486345,6,Safe,Safe,False,False,False
7,5,Toni Braxton,False,percentage,rank,22.0,6,0.022138874174938417,8,Eliminated,Eliminated,False,False,False
7,5,Lance Bass,False,percentage,rank,21.0,8,0.11331848020697151,5,Safe,Safe,False,False,False
7,5,Brooke Burke,False,percentage,rank,29.0,1,0.13285986463283972,3,Safe,Safe,False,False,False
7,6,Cloris Leachman,False,percentage,rank,15.0,7,0.06005406571137337,7,Eliminated,Eliminated,False,False,False
7,6,Susan Lucci,False,percentage,rank,23.0,5,0.17903228828296924,2,Safe,Safe,False,False,False
7,6,Cody Linley,False,percentage,rank,23.0,5,0.17125209825985893,3,Safe,Safe,False,False,False
7,6,Maurice Greene,False,percentage,rank,21.0,6,0.10149687143893787,6,Safe,Safe,False,False,False
7,6,Warren Sapp,False,percentage,rank,25.0,3,0.12147900675280224,5,Safe,Safe,False,False,False
7,6,Lance Bass,False,percentage,rank,27.0,1,0.16127335677921917,4,Safe,Safe,False,False,False
7,6,Brooke Burke,False,percentage,rank,26.0,2,0.20541231277483982,1,Safe,Safe,False,False,False
7,7,Susan Lucci,False,percentage,rank,24.0,4,0.04181163205108545,6,Eliminated,Eliminated,False,False,False
7,7,Cody Linley,False,percentage,rank,22.0,5,0.338220480352485,1,Safe,Safe,False,False,False
7,7,Maurice Greene,False,percentage,rank,25.0,3,0.11973019704729772,4,Safe,Safe,False,False,False
7,7,Warren Sapp,False,percentage,rank,21.0,6,0.1547485327524164,3,Safe,Safe,False,False,False
7,7,Lance Bass,False,percentage,rank,25.0,3,0.11159518322871004,5,Safe,Safe,False,False,False
7,7,Brooke Burke,False,percentage,rank,30.0,1,0.2338939745680042,2,Safe,Safe,False,False,False
7,8,Cody Linley,False,percentage,rank,24.0,5,0.30694963412170095,2,Safe,Safe,False,False,False
7,8,Maurice Greene,False,percentage,rank,24.0,5,0.05380925021771888,5,Eliminated,Eliminated,False,False,False
7,8,Warren Sapp,False,percentage,rank,27.0,2,0.12422942436251488,4,Safe,Safe,False,False,False
7,8,Lance Bass,False,percentage,rank,25.0,3,0.36169578107848244,1,Safe,Safe,False,False,False
7,8,Brooke Burke,False,percentage,rank,27.5,1,0.1533159102195832,3,Safe,Safe,False,False,False
7,9,Cody Linley,False,percentage,rank,23.0,4,0.08447443186571231,4,Eliminated,Eliminated,False,False,False
7,9,Warren Sapp,False,percentage,rank,24.5,3,0.385793295647744,1,Safe,Safe,False,False,False
7,9,Lance Bass,False,percentage,rank,28.5,1,0.22986655177036525,3,Safe,Safe,False,False,False
7,9,Brooke Burke,False,percentage,rank,24.5,3,0.2998657207161789,2,Safe,Safe,False,False,False
8,2,Gilles Marini,False,percentage,rank,27.0,1,0.09266299045681052,5,Safe,Safe,False,False,False
8,2,Denise Richards,False,percentage,rank,21.0,5,0.07593569256900137,8,Safe,Safe,False,False,False
8,2,David Alan Grier,False,percentage,rank,17.0,12,0.05981722387138758,11,Safe,Safe,False,False,False
8,2,Lawrence Taylor,False,percentage,rank,20.0,8,0.109526134680379,1,Safe,Safe,False,False,False
8,2,Ty Murray,False,percentage,rank,20.0,8,0.10520970160996714,2,Safe,Safe,False,False,False
8,2,Shawn Johnson,False,percentage,rank,24.0,3,0.0814874922550875,6,Safe,Safe,False,False,False
8,2,Steve Wozniak,False,percentage,rank,17.0,12,0.09422278638508474,4,Safe,Safe,False,False,False
8,2,Belinda Carlisle,False,percentage,rank,18.0,10,0.007153355027383982,13,Eliminated,Eliminated,False,False,False
8,2,Chuck Wicks,False,percentage,rank,20.0,8,0.07688253824444019,7,Safe,Safe,False,False,False
8,2,Lil' Kim,False,percentage,rank,23.0,4,0.0705933470018672,10,Safe,Safe,False,False,False
8,2,Steve-O,False,percentage,rank,14.0,13,0.09959550088957451,3,Safe,Safe,False,False,False
8,2,Holly Madison,False,percentage,rank,18.0,10,0.07524977091271627,9,Safe,Safe,False,False,False
8,2,Melissa Rycroft,False,percentage,rank,26.0,2,0.05166346609629986,12,Safe,Safe,False,False,False
8,3,Gilles Marini,False,percentage,rank,27.0,3,0.061735747990952536,10,Safe,Safe,False,False,False
8,3,Denise Richards,False,percentage,rank,16.0,10,0.005555406399317048,12,Eliminated,Eliminated,False,False,False
8,3,David Alan Grier,False,percentage,rank,24.0,5,0.04752061243716227,11,Safe,Safe,False,False,False
8,3,Lawrence Taylor,False,percentage,rank,20.0,8,0.07111025832907632,8,Safe,Safe,False,False,False
8,3,Ty Murray,False,percentage,rank,23.0,7,0.0690862000987652,9,Safe,Safe,False,False,False
8,3,Shawn Johnson,False,percentage,rank,27.0,3,0.1498020717488308,1,Safe,Safe,False,False,False
8,3,Steve Wozniak,False,percentage,rank,10.0,12,0.09846634120796606,5,Safe,Safe,False,False,False
8,3,Chuck Wicks,False,percentage,rank,23.0,7,0.09980550058822836,4,Safe,Safe,False,False,False
8,3,Lil' Kim,False,percentage,rank,25.0,4,0.12048759787575113,2,Safe,Safe,False,False,False
8,3,Steve-O,False,percentage,rank,15.0,11,0.07339272442021334,7,Safe,Safe,False,False,False
8,3,Holly Madison,False,percentage,rank,17.0,9,0.08972620780745466,6,Safe,Safe,False,False,False
8,3,Melissa Rycroft,False,percentage,rank,27.0,3,0.11331133109628266,3,Safe,Safe,False,False,False
8,4,Gilles Marini,False,percentage,rank,30.0,1,0.07093571003128309,8,Safe,Safe,False,False,False
8,4,David Alan Grier,False,percentage,rank,22.0,7,0.09577530567191847,5,Safe,Safe,False,False,False
8,4,Lawrence Taylor,False,percentage,rank,19.0,8,0.11565923007486603,4,Safe,Safe,False,False,False
8,4,Ty Murray,False,percentage,rank,25.0,5,0.06809172455845083,9,Safe,Safe,False,False,False
8,4,Shawn Johnson,False,percentage,rank,25.0,5,0.0788679827101097,7,Safe,Safe,False,False,False
8,4,Steve Wozniak,False,percentage,rank,12.0,11,0.026462336429235296,11,Eliminated,Eliminated,False,False,False
8,4,Chuck Wicks,False,percentage,rank,22.0,7,0.1255357869048194,2,Safe,Safe,False,False,False
8,4,Lil' Kim,False,percentage,rank,27.0,3,0.12312987083578726,3,Safe,Safe,False,False,False
8,4,Steve-O,False,percentage,rank,15.0,10,0.18351099985608849,1,Safe,Safe,False,False,False
8,4,Holly Madison,False,percentage,rank,16.0,9,0.026818367217999923,10,Safe,Safe,False,False,False
8,4,Melissa Rycroft,False,percentage,rank,29.0,2,0.08521268570944185,6,Safe,Safe,False,False,False
8,5,Gilles Marini,False,percentage,rank,29.0,1,0.10979389646575732,6,Safe,Safe,True,False,False
8,5,David Alan Grier,False,percentage,rank,22.0,6,0.02125852721726056,9,Eliminated,Safe,True,True,False
8,5,Lawrence Taylor,False,percentage,rank,20.0,8,0.10847806653966095,8,Safe,Eliminated,True,False,False
8,5,Ty Murray,False,percentage,rank,21.0,7,0.109493531784607,7,Safe,Safe,True,False,False
8,5,Shawn Johnson,False,percentage,rank,26.0,3,0.11560394782226038,5,Safe,Safe,True,False,False
8,5,Chuck Wicks,False,percentage,rank,23.0,5,0.12348323897477201,3,Safe,Safe,True,False,False
8,5,Lil' Kim,False,percentage,rank,26.0,3,0.1619864529240281,1,Safe,Safe,True,False,False
8,5,Steve-O,False,percentage,rank,18.0,9,0.13030040247099242,2,Safe,Safe,True,False,False
8,5,Melissa Rycroft,False,percentage,rank,25.0,4,0.11960193580066283,4,Safe,Safe,True,False,False
8,6,Gilles Marini,False,percentage,rank,26.0,4,0.1124747909207493,4,Safe,Safe,False,False,False
8,6,Lawrence Taylor,False,percentage,rank,22.0,6,0.20994324248209528,2,Safe,Safe,False,False,False
8,6,Ty Murray,False,percentage,rank,18.0,7,0.11257699852135664,3,Safe,Safe,False,False,False
8,6,Shawn Johnson,False,percentage,rank,26.0,4,0.10450081217757977,5,Safe,Safe,False,False,False
8,6,Chuck Wicks,False,percentage,rank,23.0,5,0.08938214277598369,7,Safe,Safe,False,False,False
8,6,Lil' Kim,False,percentage,rank,28.0,1,0.23811508258070338,1,Safe,Safe,False,False,False
8,6,Steve-O,False,percentage,rank,16.0,8,0.03938235374310859,8,Eliminated,Eliminated,False,False,False
8,6,Melissa Rycroft,False,percentage,rank,27.0,2,0.0936245767984249,6,Safe,Safe,False,False,False
8,7,Gilles Marini,False,percentage,rank,27.0,4,0.4441539999340977,1,Safe,Safe,False,False,False
8,7,Lawrence Taylor,False,percentage,rank,21.0,7,0.03442194724557786,7,Eliminated,Eliminated,False,False,False
8,7,Ty Murray,False,percentage,rank,24.0,6,0.14743605414316607,2,Safe,Safe,False,False,False
8,7,Shawn Johnson,False,percentage,rank,28.0,2,0.08148855361320725,6,Safe,Safe,False,False,False
8,7,Chuck Wicks,False,percentage,rank,27.0,4,0.113455181117657,3,Safe,Safe,False,False,False
8,7,Lil' Kim,False,percentage,rank,26.0,5,0.09304258095603148,4,Safe,Safe,False,False,False
8,7,Melissa Rycroft,False,percentage,rank,29.0,1,0.08600168299026417,5,Safe,Safe,False,False,False
8,8,Gilles Marini,False,percentage,rank,27.5,2,0.19479554496466064,2,Safe,Safe,False,False,False
8,8,Ty Murray,False,percentage,rank,26.0,4,0.16707135179342647,4,Safe,Safe,False,False,False
8,8,Shawn Johnson,False,percentage,rank,26.0,4,0.19384040865150975,3,Safe,Safe,False,False,False
8,8,Chuck Wicks,False,percentage,rank,25.5,5,0.05354434204747296,6,Eliminated,Eliminated,False,False,False
8,8,Lil' Kim,False,percentage,rank,28.0,1,0.12830701941530584,5,Safe,Safe,False,False,False
8,8,Melissa Rycroft,False,percentage,rank,23.0,6,0.26244133312762485,1,Safe,Safe,False,False,False
8,9,Gilles Marini,False,percentage,rank,28.0,3,0.26509961070115634,2,Safe,Safe,False,False,False
8,9,Ty Murray,False,percentage,rank,23.0,5,0.2718482710563465,1,Safe,Safe,False,False,False
8,9,Shawn Johnson,False,percentage,rank,28.0,3,0.21219795776941686,3,Safe,Safe,False,False,False
8,9,Lil' Kim,False,percentage,rank,26.0,4,0.06439888982985628,5,Eliminated,Eliminated,False,False,False
8,9,Melissa Rycroft,False,percentage,rank,28.5,1,0.18645527064322331,4,Safe,Safe,False,False,False
8,10,Gilles Marini,False,percentage,rank,30.0,1,0.31769785331481715,2,Safe,Safe,False,False,False
8,10,Ty Murray,False,percentage,rank,24.0,4,0.08629050482897718,4,Eliminated,Eliminated,False,False,False
8,10,Shawn Johnson,False,percentage,rank,28.0,2,0.21135067694886903,3,Safe,Safe,False,False,False
8,10,Melissa Rycroft,False,percentage,rank,27.5,3,0.3846609649073373,1,Safe,Safe,False,False,False
9,1,Ashley Hamiliton,False,percentage,rank,18.9999,16,0.004347260498364884,15,Safe,Safe,False,False,False
9,1,Debi Mazar,False,percentage,rank,22.0,11,0.061232027209719236,10,Safe,Safe,False,False,False
9,1,Melissa Joan Hart,False,percentage,rank,24.0,9,0.08219141436186009,4,Safe,Safe,False,False,False
